id,consumption
8014,48804.903439
8015,139599.174190
8017,39141.881601
8019,58458.392237
21221,79218.165972
8021,83372.211428
8023,42460.765592
8025,44644.767019
8027,45156.132382
28091,360473.115886
8031,3576699.525015
42003,15697317.612464
8033,13720.441199
8035,2052647.721797
8037,504203.823753
40043,137867.123159
49001,29806.392082
8043,535550.931251
49005,493620.243248
8047,35585.594164
8049,91059.136156
39003,511146.808675
8051,393529.766714
49013,58086.281935
8055,48739.003769
8057,954.322099
49019,244.337622
13089,7895622.110988
49023,75854.389661
8065,50146.918947
22091,250663.072707
8067,569386.350174
49029,19095.493072
8071,161651.513796
49033,59.522495
49035,452984.565310
8077,1699419.759984
8079,10787.022877
8081,280966.684638
8083,151593.625382
49045,21812.819157
49047,137444.463914
49049,1678205.079062
49051,226476.005563
42005,501494.220555
8093,103682.991706
8095,31453.138256
49057,6183.621353
8099,232001.307190
46097,52725.669721
8101,1617269.954262
8103,145020.560198
8105,132041.648575
8107,156320.067097
8109,108584.902078
6055,74623.336796
13311,366313.692740
8113,52185.818455
8115,11811.866984
8117,178636.933454
8119,357378.983074
13091,277108.368663
8123,2622467.117901
8125,118034.364545
24510,2480116.940570
48227,20813.982683
31095,35719.575115
46115,111851.278652
42007,1563244.470130
30031,509012.481522
47027,45724.549465
46099,766918.748039
9001,6115657.520858
30035,19776.749310
13093,238201.718355
